match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size
3568442673,131,True,2495,4,0,39,1510995192,21,6,6,8,1,1,4

3568383508,3,True,1763,4,0,64,1510993001,21,10,5,18,1,0,4

3568314486,132,True,2399,4,0,46,1510990205,21,3,8,8,1,0,4

3568101155,4,True,2074,4,0,101,1510980596,21,3,5,15,1,0,5

3566481040,2,True,5659,22,7,34,1510909669,20,22,14,35,,2,3

3566345849,130,False,2926,22,7,10,1510903781,20,13,8,10,,0,1

3566244466,130,True,2271,22,7,10,1510899346,20,6,14,9,,0,1

3561326685,132,False,2314,22,0,119,1510651625,20,12,6,18,1,0,5

3561227915,1,True,2688,22,0,63,1510646691,20,9,3,10,1,0,4

3561151198,128,True,3441,22,0,44,1510642648,20,16,11,12,,0,4

3561066866,128,False,2704,22,0,99,1510639249,20,7,4,19,1,0,5

3560910290,0,False,2165,22,0,104,1510632941,20,3,5,14,1,0,5

3560836701,1,True,3040,22,0,119,1510629271,20,15,10,20,1,0,4

3560354205,131,False,2469,22,0,104,1510596388,20,13,5,16,1,0,5

3560286452,3,False,2556,22,0,11,1510593364,20,7,8,7,,0,5

3560175381,131,False,3644,22,0,9,1510588812,20,10,11,18,,0,5

3560087632,131,True,2662,22,0,34,1510585612,,12,9,10,1,0,5

3559718837,131,True,4063,22,0,93,1510573280,20,15,11,24,,0,2

3558309420,132,False,2967,22,7,76,1510498745,20,9,7,10,,0,1

3558224297,131,False,1878,22,7,76,1510496211,20,15,0,14,,0,1

3557947692,0,False,2296,22,7,76,1510488307,20,3,10,10,,0,1

3552488281,0,False,2172,22,7,119,1510252955,20,4,11,5,,0,2

3552426629,131,False,2198,22,7,44,1510250168,20,7,5,18,,0,2

3552361992,0,False,2099,22,7,36,1510247421,20,7,8,12,,0,2

3551612878,4,False,3063,22,7,9,1510221529,20,12,10,30,,0,2

3551520789,129,False,3484,22,7,67,1510217449,20,5,8,24,,0,2

3550601377,129,True,2958,22,7,46,1510160472,20,14,7,8,,0,2

3550498165,132,False,2404,22,0,93,1510156423,20,7,8,16,1,0,1

3550083692,3,False,2219,22,0,93,1510143149,20,4,14,8,1,0,1

3548275738,0,False,2021,22,0,3,1510054989,20,4,8,6,1,0,2

3548023531,132,True,3622,22,0,76,1510044820,20,8,8,19,1,0,5

3547061713,132,True,2966,22,0,119,1509986213,20,4,15,8,1,0,2

3546959923,129,False,2822,22,7,67,1509982657,20,27,8,23,,0,1

3546838599,1,False,3207,22,0,10,1509978886,20,11,10,10,1,0,1

3542462315,4,False,3104,22,0,46,1509806220,20,13,6,14,,0,5

3541980700,0,True,3361,22,0,119,1509793876,20,19,11,14,,0,2

3541634589,130,False,3122,22,0,44,1509783014,20,13,15,16,1,0,5

3541529884,2,False,2994,22,0,119,1509779560,20,11,13,11,,0,5

3541449648,130,False,2397,22,0,119,1509776733,20,17,6,21,1,0,4

3540140862,1,False,2741,22,0,12,1509720880,20,10,15,25,1,0,5

3528213632,129,True,2599,22,0,50,1509213863,20,1,13,12,1,0,2

3527135496,4,True,3385,22,7,50,1509179246,20,3,8,34,1,0,3

3527037363,132,False,2938,22,7,46,1509175617,20,12,7,12,1,0,3

3525291026,4,True,2503,4,0,68,1509096164,20,10,6,20,1,0,5

3524151134,130,True,2675,22,0,50,1509031689,20,3,8,12,1,0,5

3523991012,2,True,3176,22,0,50,1509026389,20,3,12,16,,0,5

3520919055,1,True,3051,22,0,36,1508869784,20,6,13,21,,0,2

3520832524,130,True,3066,22,0,46,1508865849,20,9,11,14,,0,2

3520747253,1,True,2689,22,0,36,1508862354,20,11,10,21,1,0,3

3520592997,1,False,3535,22,0,64,1508856775,20,4,15,19,,0,5

3519740712,4,True,2035,4,0,101,1508820260,20,3,7,12,1,0,4

3519064631,1,False,4613,22,0,36,1508779334,20,15,15,24,,0,3

3518963908,1,True,2257,4,0,58,1508775180,20,4,5,13,1,0,3

3518854929,130,False,2402,4,0,40,1508771447,20,2,13,28,1,0,4

3518747220,130,False,2781,4,0,43,1508768075,20,11,6,23,1,0,4

3518432924,3,True,2855,4,0,19,1508757627,20,14,8,25,1,0,4

3518302017,131,False,2096,4,0,44,1508752012,20,13,6,8,1,1,1

3518245364,131,True,1820,4,0,21,1508749573,20,3,8,5,1,1,1

3518166343,128,True,2992,22,0,50,1508745795,20,0,15,22,1,2,5

3518085788,0,True,2855,22,0,76,1508741693,20,14,6,20,1,0,1

3517444062,130,False,2213,22,0,71,1508699808,20,10,6,29,1,0,3

3517362542,2,False,2619,22,0,88,1508696051,20,1,12,11,1,0,3

3517222481,132,False,2436,22,0,60,1508690522,20,17,9,12,1,0,5

3517130949,4,True,2655,22,0,76,1508687241,20,17,3,8,1,0,5

3517027364,128,True,2565,22,0,64,1508683781,20,2,7,17,1,0,5

3516711742,132,False,4440,22,0,71,1508674512,20,12,14,34,,0,3

3516656872,2,True,854,22,0,39,1508672846,20,0,2,0,1,0,3

3500511863,130,True,2064,2,0,5,1507957908,20,3,10,10,1,1,4

3500431335,2,True,2992,4,0,67,1507954271,20,24,5,24,1,0,3

3499838636,4,False,2427,4,0,56,1507919643,20,8,8,11,1,0,5

3499765098,4,True,2714,4,0,14,1507916692,20,2,13,23,1,0,5

3499683933,132,False,2203,4,0,17,1507913640,20,10,4,20,1,0,5

3499608124,131,True,2274,4,0,34,1507910986,20,3,7,6,1,0,4

3499517836,0,True,2463,4,0,47,1507907943,20,10,12,22,1,0,4

3499408582,128,False,2432,4,0,14,1507904621,20,10,14,23,1,0,4

3498955823,132,True,2353,4,0,26,1507889464,20,2,17,7,1,1,4

3498813310,130,True,2021,4,0,44,1507883225,20,4,11,5,1,0,5

3498718310,130,True,2585,22,0,68,1507878756,20,2,11,11,1,0,3

3498660415,132,True,1600,22,0,39,1507875845,20,0,4,1,1,1,2

3481819766,4,True,4301,22,0,76,1507092996,20,13,14,19,1,2,1

3481758385,128,True,2292,22,0,36,1507089296,20,0,8,2,1,1,1

3481207619,130,False,2388,22,0,46,1507052104,20,3,5,8,1,1,1

3480020680,128,True,1846,4,0,34,1507007522,20,7,9,3,1,0,3

3461908112,1,True,2426,22,0,10,1506193699,20,13,4,2,1,0,1

3461605203,1,False,2693,4,0,8,1506183362,20,5,6,12,,0,4

3461275462,131,False,2396,22,0,36,1506174398,20,4,9,22,1,0,1

3459771775,130,False,2082,22,0,44,1506113208,20,5,6,11,1,0,4

3459695775,129,False,3098,22,0,11,1506109315,20,3,8,9,,0,1

3458166668,128,True,1719,22,0,10,1506052122,20,1,7,3,1,0,1

3457024758,130,False,3494,22,0,36,1505996500,20,7,12,29,,0,

3456833641,132,False,2619,22,0,36,1505989648,20,8,6,29,1,0,

3456574591,1,False,3181,22,0,10,1505978896,20,7,8,14,,1,

3454062032,130,False,2834,22,0,10,1505851000,20,10,9,16,1,0,1

3453297690,129,True,2161,22,0,114,1505821774,20,4,12,5,1,0,1

3452351071,1,False,3232,22,0,10,1505766238,20,9,9,16,1,0,1

3451489117,131,False,1681,22,0,36,1505732642,20,7,4,25,1,0,1

3451380712,0,False,2664,22,0,10,1505728189,20,2,14,5,1,0,

3451024062,132,False,2740,22,0,46,1505710084,20,2,12,14,1,0,1

3450526961,130,False,2170,22,0,46,1505676344,20,8,4,11,1,0,1

3449898422,3,True,2675,22,0,44,1505654267,20,15,11,12,,0,

3449768874,3,True,2468,4,0,36,1505650622,20,17,10,22,,0,

3449406948,4,False,2525,22,0,11,1505639560,20,9,14,10,1,0,

3449292547,128,True,2887,22,0,11,1505636127,20,9,10,18,,0,

3448360147,132,True,3025,22,0,11,1505593318,20,7,11,8,1,0,

3447693525,129,False,2878,22,0,10,1505571298,20,9,5,23,,0,

3447485216,0,False,3193,22,0,43,1505565804,20,8,12,14,,0,

3447141167,3,False,2026,22,0,32,1505555218,20,1,8,1,1,1,

3447050770,130,False,2242,22,0,36,1505552254,20,7,8,24,1,0,

3446119285,2,True,2472,22,0,36,1505508307,20,10,11,38,1,0,

3446077065,128,False,1682,22,0,11,1505506087,20,9,3,9,1,0,

3446046839,128,True,951,22,0,36,1505504621,20,2,6,4,1,1,

3445736947,1,True,3044,22,0,7,1505492617,20,1,12,13,,0,2

3445319316,129,False,3293,22,0,112,1505481022,20,5,13,20,,0,2

3445224376,3,False,2154,22,0,9,1505478231,20,5,13,4,1,0,

3445120524,128,False,2424,22,0,32,1505474840,20,7,11,29,1,0,

3444835158,1,True,2905,22,0,10,1505463252,20,11,10,9,1,0,

3444001739,2,True,2692,4,0,114,1505412433,20,5,15,14,1,0,

3443949578,130,True,1882,4,0,42,1505410187,20,4,9,5,1,0,

3443883047,130,True,2354,4,0,54,1505407491,20,6,9,12,1,0,

3443278069,129,False,2059,22,0,63,1505388303,20,12,5,19,1,0,

3443114039,3,False,2822,22,0,10,1505381750,20,2,11,7,1,0,

3443040484,2,False,1862,22,0,10,1505378549,20,0,2,0,1,2,

3442975413,131,False,2471,22,0,10,1505375536,20,12,3,11,1,0,

3442764698,131,False,2047,22,0,34,1505364359,20,4,5,18,1,0,

3442713244,3,True,2538,22,0,4,1505361311,20,18,10,15,1,0,

3442307031,2,True,3954,22,0,101,1505331788,20,8,17,18,,0,

3441586455,129,False,2093,22,0,46,1505305505,20,10,5,11,1,0,3

3441456456,129,False,3259,22,0,10,1505301103,20,13,6,13,,0,3

3441402779,1,True,1720,4,0,60,1505299032,20,18,5,14,1,0,5

3439527213,4,True,3295,22,0,10,1505210329,20,12,8,12,,0,1

3438457012,129,True,2601,22,0,84,1505149927,20,4,9,16,,0,2

3437963312,128,True,2856,22,0,10,1505133900,20,11,7,7,1,0,2

3437857248,130,False,2838,22,0,10,1505130430,20,11,3,19,1,0,2

3437761783,130,False,2902,22,0,10,1505126973,20,17,7,15,1,0,1

3437374047,131,False,3131,22,0,63,1505109371,20,8,7,20,1,0,1

3437338589,129,True,1411,22,0,10,1505107440,20,1,7,6,1,0,1

3437223582,4,False,2433,22,0,10,1505100472,20,6,10,6,1,0,4

3436572614,129,True,2145,22,0,76,1505062413,20,6,6,9,1,1,5

3436481592,130,True,2584,22,0,32,1505059235,20,7,11,13,1,0,4

3436325153,1,False,3733,22,0,10,1505054424,20,14,6,6,1,0,5

3435952700,130,False,2390,22,0,63,1505044240,20,18,3,16,1,0,3

3433115150,2,True,2482,22,0,44,1504942910,20,17,5,13,,0,2

3432071475,129,True,2802,4,0,35,1504891698,20,6,11,25,1,0,5

3431866311,2,False,2272,22,0,104,1504885216,20,4,10,7,1,0,3

3431768353,131,False,2238,22,0,44,1504882496,20,12,3,11,1,0,1

3431440657,132,True,2519,4,0,62,1504873683,20,6,11,14,1,0,3

3431395171,131,True,430,4,0,43,1504872320,20,1,0,0,1,1,4

3430974482,132,True,2897,22,0,10,1504855909,20,4,11,11,1,0,1

3430838615,4,False,1680,22,7,93,1504849560,20,5,11,5,1,0,1

3430125243,132,False,2205,22,7,5,1504806452,20,5,9,21,1,0,3

3430056828,131,False,1970,22,7,20,1504803709,20,1,0,10,1,1,5

3429967717,131,False,1887,22,7,102,1504800432,20,11,5,18,1,0,5

3429432536,4,True,2849,22,0,86,1504783752,20,2,15,13,1,0,2

3429370073,1,True,2078,22,0,63,1504781335,20,0,2,1,1,1,2

3429178152,130,False,2373,22,0,32,1504773116,20,6,10,20,1,0,5

3429113225,2,True,2489,4,0,87,1504770050,20,2,8,18,1,0,5

3429053772,4,False,2671,4,0,34,1504767062,20,6,10,12,1,0,5

3428920374,3,True,2021,4,0,1,1504759848,20,2,9,7,1,0,2

3428848609,4,True,3114,4,0,105,1504755574,20,8,18,5,,0,2

3428359438,3,True,1856,4,0,47,1504722636,20,15,5,12,1,0,2

3428297173,1,True,2027,4,0,4,1504719901,20,11,8,15,1,0,2

3428218359,128,True,2761,4,0,95,1504716709,20,9,11,16,1,0,2

3428151390,131,True,2151,4,0,7,1504714199,20,1,9,7,1,0,2

3417905656,4,True,1899,4,0,69,1504280001,20,4,6,9,1,0,5

3417790604,132,False,2729,4,0,76,1504276888,20,14,6,12,1,0,5

3417071100,132,True,2206,4,0,13,1504254453,20,1,12,4,1,3,5

3416983531,132,False,2198,4,0,94,1504251258,20,2,11,14,1,0,5

3415871999,129,True,1786,22,0,59,1504197858,20,0,13,2,1,1,4

3415784139,1,True,2301,22,0,40,1504195103,20,4,15,25,,0,2

3415654305,129,False,2381,22,7,76,1504191524,20,13,6,24,,0,1

3415316642,2,False,2235,22,0,3,1504182584,20,7,10,7,1,0,3

3415219642,4,True,1998,22,0,5,1504179766,20,6,7,17,1,0,3

3415063238,4,True,2870,22,0,61,1504174760,20,11,12,10,,0,4

3414966794,131,True,2780,22,0,105,1504171449,20,10,11,7,1,0,5

3414897870,3,True,1971,4,0,15,1504169094,20,4,6,13,1,0,5

3414803652,131,False,2789,4,0,44,1504165785,20,19,8,13,1,0,5

3414704076,3,True,2850,4,0,44,1504162114,20,19,8,7,1,0,5

3414525486,131,False,3288,4,0,30,1504154548,20,3,16,27,1,0,5

3414454466,131,False,2854,4,0,63,1504151080,20,16,8,26,1,0,5

3413843986,3,True,3297,4,0,25,1504117202,20,5,14,7,,2,3

3396477950,3,True,4596,22,0,2,1503469732,20,13,13,14,,2,3

3396299280,4,False,2643,22,0,43,1503461321,20,12,10,7,1,0,2

3394874928,128,True,2768,22,0,39,1503403576,20,6,14,10,,0,

3394591995,4,True,446,22,0,106,1503394971,20,1,1,3,1,0,5

3394480554,4,True,3146,22,0,63,1503391280,20,13,9,22,,0,

3394385322,0,True,2460,22,0,48,1503387953,20,13,7,22,1,0,5

3394315772,0,True,2243,22,0,9,1503385341,20,14,6,17,1,0,5

3393327010,129,True,3153,22,0,63,1503336039,20,10,12,20,,1,

3393224231,131,False,2034,22,0,93,1503332657,20,4,9,13,1,0,

3392602173,3,True,783,22,0,21,1503316160,20,7,1,4,1,0,4

3392209871,132,True,3480,22,0,98,1503304088,20,7,16,16,,0,1

3390816517,128,False,2948,22,0,9,1503244287,20,10,6,31,,0,1

3390156481,130,False,2845,22,0,12,1503228769,20,18,1,11,,0,1

3387490524,3,False,1151,22,0,13,1503145657,20,0,3,2,1,3,

3387091931,132,False,3204,22,0,34,1503135857,20,18,7,27,1,0,

3386807936,129,True,2582,22,0,76,1503128690,20,8,9,10,,0,

3386454289,132,False,3009,22,0,43,1503117975,20,18,8,21,1,0,

3385652907,1,True,2837,22,0,5,1503082975,20,8,5,14,,0,5

3385601982,129,True,1434,22,0,93,1503080927,20,1,8,2,1,0,

3384886171,4,True,2600,22,0,93,1503060134,20,9,7,20,1,0,

3384661319,0,False,1907,22,7,13,1503053657,20,9,11,13,1,0,

3383073446,1,False,2737,22,0,75,1502983226,20,5,18,12,1,0,

3382711782,0,True,2456,22,0,93,1502973367,20,10,4,20,1,0,1

3381206370,131,False,3742,22,0,93,1502905527,20,17,9,19,,0,3

3381073884,3,False,2867,22,0,104,1502900763,20,7,15,13,,0,

3380953223,3,True,2589,22,0,76,1502896953,20,12,5,12,1,0,4

3380571151,132,True,2305,22,0,39,1502886654,20,4,11,7,1,0,1

3380449316,4,False,2479,22,0,104,1502883165,20,7,11,8,,0,1

3380263256,132,False,2304,22,0,43,1502877073,20,7,10,18,1,0,5

3379000862,131,False,4950,22,0,34,1502816217,20,19,11,30,,0,4

3378899771,2,True,2199,22,0,39,1502812861,20,15,9,13,1,0,4

3376886523,132,False,2482,4,0,101,1502733070,20,11,4,19,1,0,5

3376721563,2,False,2588,22,0,104,1502727307,20,1,16,5,1,0,1

3374962092,3,False,1917,22,0,98,1502657213,20,1,6,4,1,1,

3374883379,4,True,3085,22,0,13,1502653735,20,6,7,15,1,0,

3374818328,4,False,2199,22,0,90,1502651125,20,2,16,7,1,0,

3374742711,4,True,2346,22,0,98,1502648281,20,4,8,22,1,0,

3374644842,128,True,2838,22,0,5,1502644809,20,6,13,7,1,0,

3373782772,0,False,2944,22,0,12,1502621018,20,10,11,18,,0,1

3371496570,131,False,3243,22,0,68,1502539354,20,10,12,24,,0,

3371393904,2,False,2221,22,7,46,1502536494,20,8,7,7,1,0,

3371215902,3,True,2349,22,0,7,1502531142,20,4,7,12,1,0,3

3371110155,130,False,2819,22,0,62,1502527943,20,7,9,15,,0,

3370917971,129,False,2456,22,0,63,1502522118,20,21,6,26,1,0,

3369518903,3,False,4261,22,0,104,1502462608,20,13,12,31,,0,

3369146866,129,True,2633,22,0,6,1502452715,20,8,16,7,1,0,

3369039899,1,True,2911,22,0,76,1502449325,20,11,12,12,1,0,

3368436293,2,False,3910,22,0,10,1502424655,20,16,10,11,,0,

3367970309,131,False,3514,22,0,104,1502393158,20,9,5,12,1,0,1

3367503252,130,False,3725,22,0,104,1502375795,20,10,16,18,,0,

3367174253,3,False,2542,22,0,76,1502366634,20,3,11,12,,0,

3367080675,2,True,2493,22,0,71,1502363674,20,5,14,15,1,0,

3366972221,2,True,3219,22,0,43,1502359894,20,6,17,23,1,0,

3365728388,128,False,3144,22,0,76,1502294597,20,16,8,19,,0,1

3365185867,1,True,3513,22,0,76,1502278682,20,8,12,11,,0,

3365078914,4,True,2938,22,0,76,1502275067,20,8,9,12,1,0,

3364998034,3,False,1815,22,0,76,1502272157,20,2,12,1,1,0,

3363954388,1,False,2895,22,0,76,1502213285,20,13,11,7,1,0,

3362934495,132,False,2073,22,0,46,1502179549,20,28,2,8,1,0,

3362772454,129,True,2838,22,0,34,1502171953,20,9,13,14,1,0,

3361233666,0,True,2894,22,0,34,1502098397,20,9,9,19,1,0,

3361031705,132,True,4482,22,0,34,1502090456,20,14,9,33,,0,

3360866252,131,False,3578,22,0,13,1502082503,20,2,9,17,,1,

3360155858,2,True,2456,22,0,34,1502041330,20,12,9,23,1,0,

3360085797,131,False,1880,22,0,46,1502038688,20,16,0,18,1,0,

3357240352,132,True,4362,22,0,34,1501933760,,5,15,27,,0,

3357038574,131,False,2794,22,0,34,1501927297,,13,9,17,,0,

3355912913,128,True,3070,22,0,46,1501873149,,9,7,9,1,0,

3355829511,132,True,2066,22,0,32,1501869339,,4,14,12,1,0,

3355770872,131,True,2203,22,0,68,1501866742,,2,8,8,1,0,

3355673668,130,True,3073,22,0,46,1501862911,,6,9,7,1,0,

3355061369,4,True,2769,22,0,34,1501845251,,12,3,17,,0,

3354948477,130,True,2192,22,0,39,1501841288,,7,14,6,1,0,

3354710612,0,False,3163,22,0,10,1501832303,,6,6,23,,0,

3353325882,3,True,2359,22,0,39,1501763352,,12,7,13,1,0,

3353218180,3,True,2782,22,0,67,1501759910,,9,5,33,1,0,

3353082621,130,True,2164,22,0,93,1501755036,,4,8,7,1,0,

3352187269,2,False,3261,22,0,93,1501701293,,3,18,15,,0,

3352127088,3,True,3010,22,0,2,1501697871,,12,18,19,1,0,

3352072278,3,True,2595,22,0,93,1501694821,,18,5,16,1,0,

3348344255,4,True,5929,22,0,46,1501524767,,14,12,30,,0,

3348273151,132,True,2447,22,0,32,1501521752,,4,13,13,1,0,

3348117845,128,True,3352,22,7,93,1501515874,20,8,14,14,,0,1

3348054679,0,False,1544,22,7,11,1501513772,,3,14,0,1,0,

3347689139,131,True,3163,22,0,93,1501502683,,8,10,16,,0,

3347605488,4,True,2280,22,0,26,1501499887,,3,7,18,1,0,

3347056401,3,True,2079,22,7,93,1501476787,,15,2,14,1,0,

3346076672,1,False,2675,22,7,32,1501426189,,5,9,16,1,0,

3345869781,0,True,2545,22,0,32,1501420307,,14,6,21,1,0,

3345714385,128,False,3504,22,0,32,1501415906,,15,11,27,,0,

3345600010,2,True,2948,22,0,96,1501412401,,7,16,20,,0,

3343879588,129,False,3033,22,0,104,1501342480,,1,13,24,,0,

3342093829,0,False,3025,22,0,93,1501272449,,15,7,16,1,0,

3341971518,128,False,2148,22,0,62,1501267116,,13,9,18,1,0,

3338811592,132,True,2030,22,0,93,1501143715,20,0,7,1,1,3,

3338733915,132,True,2437,22,0,86,1501140794,20,2,20,12,1,0,

3337575424,130,True,2631,22,0,93,1501081298,20,5,10,8,1,0,

3337239801,1,False,3257,22,7,93,1501071280,20,6,13,17,,0,

3337125591,129,False,3247,22,7,93,1501067525,20,9,13,14,,0,

3337047739,4,False,1852,22,7,46,1501064720,20,5,12,4,1,0,

3336901540,128,True,2511,22,0,14,1501059202,20,4,14,13,1,0,

3336782558,4,False,3181,22,0,5,1501054435,20,1,10,22,,1,

3336062151,131,False,3115,22,7,4,1501010929,20,11,13,24,,0,

3335979336,4,True,3118,22,7,36,1501007176,20,6,8,27,,0,

3335676846,2,True,2792,22,0,9,1500995667,20,5,6,16,,0,

3335360447,4,False,3570,22,0,97,1500986310,20,5,11,22,,0,

3335267142,4,True,2216,22,0,46,1500983416,20,5,3,22,1,0,

3335184242,132,True,2345,22,0,11,1500980589,20,1,10,12,1,0,

3334039071,130,False,2597,22,0,93,1500920680,20,10,10,15,1,0,

3333967338,130,True,2492,22,0,98,1500917598,20,3,12,4,1,0,

3333862349,1,True,3277,22,0,93,1500913549,20,21,2,15,,0,

3333307156,4,False,2680,22,0,11,1500895550,20,11,13,22,1,0,

3333206961,129,False,2829,22,0,67,1500891978,20,6,4,24,,0,

3331837103,131,False,2856,22,0,13,1500823028,20,8,7,17,,0,

3331488023,130,True,3168,22,0,12,1500812933,20,18,10,15,,0,

3331378447,130,False,2812,22,0,36,1500809664,20,5,7,14,,0,

3331249424,130,True,3517,22,0,54,1500805526,20,6,6,17,,0,

3329880254,128,True,2231,22,7,46,1500745787,20,3,12,12,1,0,

3329244557,131,False,2276,22,0,54,1500727066,20,14,4,25,,0,

3329144612,3,False,2159,22,0,5,1500724181,20,2,9,6,1,0,

3327650510,129,False,2934,22,7,93,1500660122,20,18,7,25,1,0,

3327323195,132,True,3210,4,0,85,1500648963,20,3,11,17,1,0,

3327037662,4,False,3105,22,0,34,1500640919,20,6,11,8,,0,

3326938525,132,False,2648,22,0,36,1500637915,20,16,8,16,,0,

3325661634,4,False,2840,22,0,99,1500573819,20,2,9,8,,2,

3325573800,3,False,2856,4,0,15,1500570020,20,4,7,14,1,0,

3325482535,1,False,2419,4,0,23,1500566562,20,1,9,7,1,0,

3324992562,132,True,2695,22,0,43,1500552436,20,5,18,8,1,0,

3324891504,4,True,2477,22,0,46,1500549155,20,11,5,18,1,0,

3324812724,4,True,2375,22,0,104,1500546321,20,8,6,13,1,0,

3324681682,3,False,2809,22,0,11,1500541530,20,6,8,13,,0,

3324571883,131,True,3231,22,0,53,1500537297,20,7,17,18,1,0,

3323636665,3,True,2894,22,0,11,1500484295,20,10,3,30,1,0,

3323492915,130,False,3649,22,0,64,1500478780,20,6,14,28,,0,

3323119616,4,True,2766,22,0,2,1500467170,20,5,10,6,1,0,

3323007248,132,True,3103,22,0,10,1500463523,20,10,11,17,,0,

3322869022,130,False,2044,22,7,46,1500458537,20,12,3,6,1,0,

3321639381,130,True,2861,22,0,4,1500394260,20,12,15,9,,0,

3321535588,131,True,3129,22,0,64,1500390720,20,2,10,12,1,0,

3321010691,4,False,2216,22,0,43,1500374894,20,4,12,2,1,0,

3320944917,4,False,1875,22,0,7,1500372536,20,5,9,9,1,0,

3320775475,128,False,2790,22,0,10,1500366082,20,6,5,20,1,0,

